OrderID,Is Business Order?,Purchase Date,SKU,Sell Qty,LineItem Total,Marketplace Fee,Fulfillment Fee
113-8388025-5789033,False,2022-12-16 21:24:04,PY-U6YT-AKJ1,1,140.99,-21.15,-15.62
114-9046020-1315434,False,2022-12-16 20:36:39,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
111-4300288-3937012,False,2022-12-16 19:55:41,T7-C7LN-TN50,1,197.99,-29.7,-5.71
111-0934680-7005810,True,2022-12-16 19:40:26,EC-BUGT-CT1W,2,106.9,-16.04,-8.54
112-3812651-7599461,False,2022-12-16 18:08:12,3J-RE04-9EZU,1,35.02,-5.25,-5.71
111-6555907-1017016,False,2022-12-16 17:49:41,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
111-3241634-9981033,False,2022-12-16 17:46:35,7Z-OUTB-GSD3,1,28.99,-4.35,-4.27
111-9609088-9630607,False,2022-12-16 17:37:39,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
112-1869471-8763456,False,2022-12-16 17:33:11,A5-AH5O-LY66,2,225.98,-33.9,-11.42
112-1701989-2400223,False,2022-12-16 17:26:06,N7-MDIW-QCI3,1,119.89,-16.59,-4.27
113-3802275-6482657,False,2022-12-16 16:31:04,A5-AH5O-LY66,2,225.98,-33.9,-11.42
111-6619056-5266661,False,2022-12-16 16:17:04,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
111-5108700-5565820,False,2022-12-16 16:16:12,E7-6BPX-7QC8,1,71.49,-10.72,-5.06
113-9490212-5185853,False,2022-12-16 16:15:50,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
111-5281719-1738657,False,2022-12-16 15:43:26,A5-AH5O-LY66,3,338.97,-50.85,-17.14
112-9898234-0743452,False,2022-12-16 15:22:32,U8-HCE4-BVFN,1,199.99,-30.0,-8.54
112-9325886-2578617,False,2022-12-16 15:13:00,A5-AH5O-LY66,1,112.99,-16.95,-5.71
113-8097309-0008269,False,2022-12-16 14:46:18,A5-AH5O-LY66,1,112.99,-16.95,-5.71
114-3997573-5307437,False,2022-12-16 14:30:04,AV-K7I7-FRKC,1,266.97,-40.05,-5.06
111-3085306-6298658,True,2022-12-16 14:03:03,WU-VAHS-F26T,1,105.92,-12.71,-12.43
112-5219417-8570624,False,2022-12-16 13:52:32,U8-HCE4-BVFN,1,199.99,-30.0,-8.54
113-8413746-4589056,False,2022-12-16 13:46:01,3J-RE04-9EZU,1,35.02,-5.25,-5.71
112-9248655-3213868,False,2022-12-16 13:36:27,3W-2U6R-VD5U,1,218.15,-32.72,-16.02
114-9708494-5873002,False,2022-12-16 13:18:15,AV-K7I7-FRKC,1,266.97,-40.05,-5.06
111-5590650-5415423,False,2022-12-16 13:03:44,AV-K7I7-FRKC,1,266.99,-40.05,-5.06
111-2386021-9237830,False,2022-12-16 13:01:51,RI-A8IC-1OH7,1,64.99,-9.75,-5.71
111-0563263-3121866,False,2022-12-16 11:43:47,A5-AH5O-LY66,1,112.99,-16.95,-5.71
114-1409331-2988206,False,2022-12-16 11:39:53,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
111-9656351-3981853,False,2022-12-16 11:29:23,N7-MDIW-QCI3,1,119.89,-16.59,-4.27
114-3012678-7660232,False,2022-12-16 11:08:06,6A-T7BA-CMHO,3,428.97,-64.35,-57.66
113-4039807-3032245,True,2022-12-16 10:37:28,FB-C76T-LUM2,1,127.99,-19.2,-5.71
113-6522606-0476264,False,2022-12-16 10:36:38,A5-AH5O-LY66,1,112.99,-16.95,-5.71
111-6210298-5416201,False,2022-12-16 10:13:08,FB-C76T-LUM2,1,132.25,-19.84,-5.71
111-7071611-8088224,False,2022-12-16 09:00:11,FB-C76T-LUM2,1,134.94,-20.24,-5.71
114-6331920-2129065,True,2022-12-16 08:48:39,EC-BUGT-CT1W,1,53.45,-8.02,-4.27
111-1875789-0323427,False,2022-12-16 06:45:41,A5-AH5O-LY66,1,112.99,-16.95,-5.71
111-4484254-4361815,False,2022-12-16 05:46:14,WU-VAHS-F26T,1,106.99,-12.84,-12.43
113-9869612-7600230,False,2022-12-15 22:44:41,WU-VAHS-F26T,1,106.99,-12.84,-12.43
114-9375112-5835424,False,2022-12-15 22:31:05,A5-AH5O-LY66,1,112.99,-16.95,-5.71
114-1493538-6480227,False,2022-12-15 22:21:45,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
111-9046212-9805869,False,2022-12-15 22:04:10,D3-N9TT-83NF,1,34.99,-5.25,-3.28
113-8913727-7301022,False,2022-12-15 20:26:06,EC-BUGT-CT1W,1,53.99,-8.1,-4.27
113-2731909-1827421,False,2022-12-15 18:24:27,62-KOUV-WBGM,1,401.24,-60.19,-7.28
112-9837392-7056220,False,2022-12-15 18:11:10,39-7J86-IO27,1,59.03,-7.08,-7.59
114-1997851-0070636,False,2022-12-15 17:56:55,U8-HCE4-BVFN,1,199.99,-30.0,-8.54
111-5095634-7691439,True,2022-12-15 16:26:17,T7-C7LN-TN50,1,197.99,-29.7,-5.71
113-6017948-0064200,False,2022-12-15 16:05:02,62-KOUV-WBGM,1,401.24,-60.19,-7.28
112-9255049-4017027,False,2022-12-15 14:21:10,LM-36P4-UDXL,1,172.99,-25.95,-6.6
113-2984027-3907432,False,2022-12-15 14:01:26,WU-VAHS-F26T,1,106.99,-12.84,-12.43
113-6577379-4961802,False,2022-12-15 13:46:55,D3-N9TT-83NF,1,34.99,-5.25,-3.28
112-3790456-9500236,False,2022-12-15 13:24:09,6A-T7BA-CMHO,2,285.98,-42.9,-38.44
114-6338256-5968261,True,2022-12-15 13:22:56,EC-BUGT-CT1W,2,106.9,-16.04,-8.54
112-5847814-4477048,True,2022-12-15 13:20:15,FB-C76T-LUM2,1,127.99,-19.2,-5.71
112-9278079-0901004,False,2022-12-15 12:37:06,A5-AH5O-LY66,1,112.99,-16.95,-5.71
112-9889488-0189007,False,2022-12-15 12:27:56,A5-AH5O-LY66,1,112.99,-16.95,-5.71
112-7858002-6975428,False,2022-12-15 12:15:13,JO-NSG3-S1TH,1,26.75,-4.01,-4.27
111-7199758-9373049,True,2022-12-15 10:48:29,FB-C76T-LUM2,1,127.99,-19.2,-5.71
111-7446379-7540252,False,2022-12-15 10:37:51,FB-C76T-LUM2,1,132.25,-19.84,-5.71
112-0941762-7085867,False,2022-12-15 09:40:16,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
114-5953592-6275427,False,2022-12-15 06:42:04,E7-6BPX-7QC8,2,152.78,-22.92,-10.12
112-0194849-2566676,False,2022-12-14 23:22:40,RI-A8IC-1OH7,2,129.98,-19.5,-11.42
111-4531906-8383446,True,2022-12-14 23:19:19,HY-1Z9S-NYD2,1,30.49,-4.57,-4.27
112-6916770-8761824,False,2022-12-14 21:05:18,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
111-7697385-4877000,False,2022-12-14 19:54:53,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
113-5715183-0993825,False,2022-12-14 19:31:41,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
112-9784373-7832231,True,2022-12-14 18:33:22,VJ-V0K7-HCMJ,2,81.64,-12.24,-8.06
113-1971303-8569031,False,2022-12-14 18:30:42,WU-VAHS-F26T,1,106.99,-12.84,-12.43
111-4919198-0902635,False,2022-12-14 18:16:52,U8-HCE4-BVFN,1,199.99,-30.0,-8.54
113-9037851-4562604,False,2022-12-14 17:54:47,7V-ORBL-EODJ,1,376.99,-56.55,-8.22
112-6183955-9649816,True,2022-12-14 17:31:06,HY-1Z9S-NYD2,1,30.49,-4.57,-4.27
114-3213128-6229833,False,2022-12-14 16:55:26,A5-AH5O-LY66,1,112.99,-16.95,-5.71
114-5465987-2761837,False,2022-12-14 16:04:20,WU-VAHS-F26T,1,106.99,-12.84,-12.43
114-8334871-1433055,False,2022-12-14 15:57:17,FB-C76T-LUM2,1,132.22,-19.83,-5.71
114-5418023-2398642,False,2022-12-14 14:30:12,FB-C76T-LUM2,1,126.99,-19.05,-5.71
113-4518000-9729824,False,2022-12-14 14:21:00,FB-C76T-LUM2,1,127.94,-19.19,-5.71
111-6731033-5839465,False,2022-12-14 14:20:34,EE-2T9O-0SJ2,1,189.99,-28.5,-5.71
114-6373743-1201027,False,2022-12-14 14:08:39,4I-IIKX-57TL,1,60.73,-9.11,-14.03
113-5021816-8288259,False,2022-12-14 14:07:59,HY-1Z9S-NYD2,1,31.0,-4.65,-4.27
114-1744212-2354650,False,2022-12-14 13:34:39,FB-C76T-LUM2,1,127.94,-19.19,-5.71
114-9484160-9509831,False,2022-12-14 13:28:06,RI-A8IC-1OH7,2,129.98,-19.5,-11.42
112-0355957-7496248,False,2022-12-14 12:45:05,4L-37DL-41Q0,1,147.99,-22.2,-14.03
111-9123153-1234660,False,2022-12-14 12:31:41,Z6-5WUH-DYFZ,1,128.99,-19.35,-5.08
111-9635767-0286636,False,2022-12-14 11:58:50,FB-C76T-LUM2,3,383.82,-57.57,-17.13
112-3828745-2688205,False,2022-12-14 11:58:44,FB-C76T-LUM2,1,127.94,-19.19,-5.71
114-5679244-4660245,False,2022-12-14 11:38:04,WU-VAHS-F26T,1,106.99,-12.84,-12.43
112-0928826-6033009,False,2022-12-14 11:07:23,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
114-8127900-8139447,False,2022-12-14 11:06:04,FB-C76T-LUM2,1,126.99,-19.05,-5.71
111-8430833-4901859,True,2022-12-14 10:30:59,F6-WCQ2-SQE8,1,63.35,-9.5,-6.6
111-0202008-1981072,False,2022-12-14 10:17:19,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
112-0275417-7780233,False,2022-12-14 10:05:45,39-ZJA5-DBN2,3,287.97,-34.56,-22.77
111-2771474-9900230,True,2022-12-14 09:22:23,IW-CL5B-NG88,4,3463.96,-519.6,-131.12
112-4401437-0605035,True,2022-12-14 08:52:34,6A-T7BA-CMHO,4,566.24,-84.92,-76.88
112-2048363-2410626,True,2022-12-14 08:52:34,FB-C76T-LUM2,2,255.98,-38.4,-11.42
114-8525625-4506633,False,2022-12-14 07:27:41,EE-2T9O-0SJ2,1,189.99,-28.5,-5.71
112-6816944-2588226,False,2022-12-14 06:22:14,A5-AH5O-LY66,1,112.99,-16.95,-5.71
111-1883236-9547419,False,2022-12-14 05:47:56,FB-C76T-LUM2,1,129.11,-19.37,-5.71
111-0296918-9928247,False,2022-12-14 05:01:53,WU-VAHS-F26T,1,106.99,-12.84,-12.43
113-0484805-8013033,False,2022-12-14 01:36:04,JC-SZOD-LD8B,2,57.98,-8.7,-8.54
112-3903612-4393035,True,2022-12-14 00:20:05,N7-MDIW-QCI3,1,118.69,-16.5,-4.27
112-2087244-9584265,False,2022-12-13 23:45:12,RI-A8IC-1OH7,1,64.99,-9.75,-5.71
113-2341941-2055440,True,2022-12-13 21:30:17,FB-C76T-LUM2,3,377.97,-56.7,-17.13
114-6018638-7310623,False,2022-12-13 21:25:50,A5-AH5O-LY66,2,225.98,-33.9,-11.42
113-5560701-3358629,False,2022-12-13 19:51:59,F6-WCQ2-SQE8,1,63.99,-9.6,-6.6
112-0321724-4017024,True,2022-12-13 19:22:42,EE-2T9O-0SJ2,1,186.99,-28.05,-5.71
113-6866267-9397055,False,2022-12-13 18:40:15,FB-C76T-LUM2,1,129.35,-19.4,-5.71
111-4174449-2559401,False,2022-12-13 17:10:23,FB-C76T-LUM2,1,129.38,-19.41,-5.71
112-5054921-9399400,False,2022-12-13 16:53:40,FB-C76T-LUM2,1,129.38,-19.41,-5.71
111-2783830-0162666,False,2022-12-13 16:46:06,FB-C76T-LUM2,1,129.38,-19.41,-5.71
112-4248899-3335455,False,2022-12-13 16:44:23,IW-CL5B-NG88,1,932.24,-139.84,-32.78
112-2561363-4595403,False,2022-12-13 16:40:31,IW-CL5B-NG88,1,932.24,-139.84,-32.78
114-6102833-7298623,False,2022-12-13 15:47:20,A5-AH5O-LY66,1,112.99,-16.95,-5.71
112-1287488-9224249,False,2022-12-13 15:09:36,EE-2T9O-0SJ2,1,189.99,-28.5,-5.71
113-4824061-8769063,False,2022-12-13 14:45:35,WU-VAHS-F26T,1,106.99,-12.84,-12.43
112-2775213-9046642,False,2022-12-13 12:20:07,F6-WCQ2-SQE8,1,63.99,-9.6,-6.6
111-2252039-1331415,False,2022-12-13 12:13:33,FB-C76T-LUM2,1,129.5,-19.43,-5.71
111-4661792-3165005,False,2022-12-13 11:32:45,EE-2T9O-0SJ2,1,189.99,-28.5,-5.71
113-8325615-2724261,False,2022-12-13 10:24:29,WU-VAHS-F26T,1,106.99,-12.84,-12.43
111-6707680-0463464,False,2022-12-13 10:01:53,6A-T7BA-CMHO,2,285.98,-42.9,-38.44
113-8537674-5257844,False,2022-12-13 07:35:16,EE-2T9O-0SJ2,1,189.99,-28.5,-5.71
111-6510132-9076248,True,2022-12-13 07:20:09,A5-AH5O-LY66,1,111.86,-16.78,-5.71
112-4296310-1563436,True,2022-12-13 01:20:09,Z6-5WUH-DYFZ,1,127.99,-19.2,-4.27
113-1358824-0914639,False,2022-12-12 23:38:36,UX-XKN4-Z8ZU,1,185.99,-27.9,-10.84
113-6979940-7973005,False,2022-12-12 21:13:40,CR-P9VA-6VVD,1,53.99,-8.1,-12.83
113-0825686-1298615,False,2022-12-12 21:11:01,CR-P9VA-6VVD,1,53.99,-8.1,-12.83
112-9780837-7585818,False,2022-12-12 20:56:34,BR-A3A5-OD35,1,110.99,-16.65,-7.28
114-9371437-1174648,False,2022-12-12 19:16:46,A5-AH5O-LY66,2,225.98,-33.9,-11.42
114-6018065-9027460,False,2022-12-12 17:54:17,A5-AH5O-LY66,1,112.99,-16.95,-5.71
114-7666931-7642665,False,2022-12-12 16:38:54,IW-CL5B-NG88,1,932.24,-139.84,-32.78
113-7836322-2129823,False,2022-12-12 16:17:27,62-KOUV-WBGM,1,401.24,-60.19,-7.28
113-5232786-3285858,True,2022-12-12 16:07:06,FB-C76T-LUM2,1,125.99,-18.9,-5.71
113-2066754-3652238,False,2022-12-12 15:54:06,N7-MDIW-QCI3,1,119.89,-16.59,-4.27
112-4625982-9257840,True,2022-12-12 15:13:21,7V-ORBL-EODJ,1,365.99,-54.9,-8.22
114-3964871-0295452,False,2022-12-12 15:06:55,JC-SZOD-LD8B,1,28.99,-4.35,-4.27
111-7235242-8136228,False,2022-12-12 14:49:32,N7-MDIW-QCI3,1,119.89,-16.59,-4.27
113-2815734-7941049,False,2022-12-12 14:46:34,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
112-8219526-9451440,False,2022-12-12 13:49:20,RI-A8IC-1OH7,1,64.99,-9.75,-5.71
114-1316234-5251453,False,2022-12-12 13:38:04,A5-AH5O-LY66,1,112.99,-16.95,-5.71
113-8420179-1993834,False,2022-12-12 13:01:53,Z6-5WUH-DYFZ,1,129.22,-19.38,-4.27
113-4338670-2522620,False,2022-12-12 12:57:37,RI-A8IC-1OH7,1,64.99,-9.75,-5.71
111-1918601-9151439,False,2022-12-12 11:43:39,Z6-5WUH-DYFZ,1,129.25,-19.39,-4.27
111-4195722-6988249,False,2022-12-12 11:37:58,WU-VAHS-F26T,2,213.98,-25.68,-24.86
112-1728428-3238637,False,2022-12-12 10:57:46,RI-A8IC-1OH7,5,324.95,-48.75,-28.56
113-9332059-8848219,False,2022-12-12 10:46:38,N7-MDIW-QCI3,1,119.89,-16.59,-4.27
113-1159441-8692222,False,2022-12-12 08:51:26,EE-2T9O-0SJ2,1,189.99,-28.5,-5.71
111-7140469-1683406,False,2022-12-11 23:42:14,Z6-5WUH-DYFZ,1,132.06,-19.81,-4.27
113-9362044-7594608,False,2022-12-11 21:54:44,N7-MDIW-QCI3,1,119.89,-16.59,-4.27
113-2659274-5090650,False,2022-12-11 21:25:03,WU-VAHS-F26T,1,106.99,-12.84,-12.43
111-7678651-4004213,False,2022-12-11 20:09:35,WU-VAHS-F26T,1,106.99,-12.84,-12.43
113-1231228-2089059,False,2022-12-11 18:44:54,Z6-5WUH-DYFZ,1,132.66,-19.9,-4.27
112-0278775-6801046,False,2022-12-11 17:13:15,EE-2T9O-0SJ2,1,189.99,-28.5,-5.71
113-8588717-1330651,False,2022-12-11 16:27:41,IW-CL5B-NG88,1,932.24,-139.84,-32.78
114-9801180-7156246,False,2022-12-11 15:23:31,N7-MDIW-QCI3,1,119.89,-16.59,-4.27
112-0687092-3561036,False,2022-12-11 14:14:06,A5-AH5O-LY66,2,225.98,-33.9,-11.42
114-4152828-6056226,False,2022-12-11 12:30:13,WU-VAHS-F26T,1,106.99,-12.84,-12.43
112-0502375-6057867,False,2022-12-11 12:24:43,A5-AH5O-LY66,1,112.99,-16.95,-5.71
114-2410087-9297069,False,2022-12-11 05:02:37,A5-AH5O-LY66,1,112.99,-16.95,-5.71
111-2294123-7669817,False,2022-12-11 03:46:00,WU-VAHS-F26T,1,106.99,-12.84,-12.43
111-7983349-5096240,False,2022-12-10 23:34:04,U8-HCE4-BVFN,1,199.99,-30.0,-8.54
111-6724098-7385050,False,2022-12-10 23:28:40,4L-37DL-41Q0,1,147.99,-22.2,-14.03
111-5935655-1489823,False,2022-12-10 22:09:58,62-KOUV-WBGM,1,401.24,-60.19,-7.28
111-8026257-9081834,False,2022-12-10 20:56:38,CR-P9VA-6VVD,1,53.99,-8.1,-12.83
114-1284551-9663413,False,2022-12-10 16:37:17,T7-C7LN-TN50,1,197.99,-29.7,-5.71
111-0043148-6914626,False,2022-12-10 16:10:24,T7-C7LN-TN50,1,197.99,-29.7,-5.71
112-7998693-1633064,False,2022-12-10 15:10:18,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
112-9286083-8396213,False,2022-12-10 14:56:47,39-ZJA5-DBN2,1,95.99,-11.52,-7.59
113-1374956-6633051,False,2022-12-10 14:40:58,IW-CL5B-NG88,1,932.24,-139.84,-32.78
113-2879588-7045814,False,2022-12-10 13:10:38,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
114-0428178-5382645,False,2022-12-10 13:00:58,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
114-0082471-1247439,False,2022-12-10 12:54:14,U8-HCE4-BVFN,1,199.99,-30.0,-8.54
113-2814220-1425852,False,2022-12-10 12:38:02,FB-C76T-LUM2,1,126.99,-19.05,-5.71
111-7993439-6360238,False,2022-12-10 11:41:35,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
114-3804907-1937830,False,2022-12-10 11:07:03,FB-C76T-LUM2,1,126.99,-19.05,-11.7
112-5505895-1577025,False,2022-12-10 10:44:59,WU-VAHS-F26T,1,106.99,-12.84,-12.43
112-4473415-4887414,False,2022-12-10 08:28:32,WU-VAHS-F26T,1,106.99,-12.84,-12.43
113-4144463-3009809,False,2022-12-10 00:21:12,FB-C76T-LUM2,1,126.99,-19.05,-5.71
112-5950107-5504216,False,2022-12-10 00:15:01,CR-P9VA-6VVD,1,53.99,-8.1,-12.83
113-4127172-2174616,False,2022-12-09 22:59:55,FB-C76T-LUM2,1,126.99,-19.05,-5.71
112-0090543-5455473,False,2022-12-09 21:15:42,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
113-4923417-2422626,False,2022-12-09 21:05:47,WU-VAHS-F26T,1,106.99,-12.84,-12.43
112-9212219-4270642,False,2022-12-09 19:41:23,Z6-5WUH-DYFZ,1,128.99,-19.35,-4.27
114-7959914-9206665,False,2022-12-09 18:55:49,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
114-1026915-3553806,False,2022-12-09 18:41:09,D3-N9TT-83NF,1,34.99,-5.25,-3.28
114-7622630-0136256,False,2022-12-09 17:29:58,RI-A8IC-1OH7,3,194.97,-29.25,-17.14
113-1323866-7681005,False,2022-12-09 16:27:32,WU-VAHS-F26T,1,106.99,-12.84,-12.43
111-1435298-0693830,False,2022-12-09 16:09:23,LM-36P4-UDXL,1,172.99,-25.95,-6.6
113-9194787-5905029,False,2022-12-09 16:01:33,A5-AH5O-LY66,2,225.98,-33.9,-11.42
111-0072724-0720222,True,2022-12-09 15:47:09,EC-BUGT-CT1W,1,53.45,-8.02,-4.27
112-7384670-3660204,False,2022-12-09 15:40:49,IW-CL5B-NG88,1,932.24,-139.84,-32.78
113-5345278-5795431,True,2022-12-09 15:28:15,BR-A3A5-OD35,1,109.88,-16.48,-7.28
111-7795121-4271468,False,2022-12-09 14:47:46,WU-VAHS-F26T,1,106.99,-12.84,-12.43
114-0866612-9842630,False,2022-12-09 14:43:32,FB-C76T-LUM2,1,128.5,-19.28,-5.71
114-8001721-4258644,False,2022-12-09 14:31:48,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
113-1457614-9518605,False,2022-12-09 13:50:14,EC-BUGT-CT1W,1,53.99,-8.1,-4.27
114-1810314-9180240,False,2022-12-09 13:00:20,F6-WCQ2-SQE8,1,63.99,-9.6,-6.6
112-8546981-4372242,False,2022-12-09 12:29:52,4L-37DL-41Q0,2,295.98,-44.4,-28.06
111-6525230-3053046,False,2022-12-09 12:02:40,T6-2WYP-D3F4,1,62.7,-9.41,-5.06
113-6105596-1161007,False,2022-12-09 11:56:45,Z6-5WUH-DYFZ,1,132.66,-19.9,-4.27
114-5370561-6793859,False,2022-12-09 11:37:03,39-7J86-IO27,1,59.03,-7.08,-7.59
111-9090790-3309028,False,2022-12-09 10:34:09,LM-36P4-UDXL,1,172.99,-25.95,-6.6
112-6846444-1737854,False,2022-12-09 10:03:52,U8-HCE4-BVFN,1,199.99,-30.0,-8.54
114-4319584-3115465,True,2022-12-09 09:22:53,7V-ORBL-EODJ,4,1463.96,-219.6,-32.88
111-9769343-7158650,False,2022-12-09 09:05:23,A5-AH5O-LY66,1,112.99,-16.95,-5.71
112-4923576-2927419,False,2022-12-09 08:48:25,R9-7PZG-68YC,1,89.99,-13.5,-15.86
111-6971331-2268244,False,2022-12-09 08:31:57,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
113-4222609-8815463,False,2022-12-09 05:19:18,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
112-1915751-9021029,False,2022-12-09 01:08:52,LM-36P4-UDXL,1,172.99,-25.95,-6.6
113-8718462-6976218,False,2022-12-09 00:51:30,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
113-4710978-0213816,False,2022-12-08 23:30:56,Z6-5WUH-DYFZ,1,132.87,-19.93,-4.27
113-0153823-6643475,False,2022-12-08 20:33:38,A5-AH5O-LY66,2,225.98,-33.9,-11.42
113-2073057-2268235,True,2022-12-08 19:52:41,Z6-5WUH-DYFZ,1,127.99,-19.2,-4.27
111-7227523-1567413,False,2022-12-08 19:02:28,F6-WCQ2-SQE8,3,191.97,-28.8,-19.81
112-0094430-6201808,True,2022-12-08 18:49:42,N7-MDIW-QCI3,2,237.38,-33.0,-8.55
114-8351016-1849047,False,2022-12-08 18:42:00,T7-C7LN-TN50,1,197.99,-29.7,-5.71
114-7400409-1326666,False,2022-12-08 18:18:29,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
113-0515789-4265040,False,2022-12-08 17:41:04,EE-2T9O-0SJ2,1,189.99,-28.5,-7.75
114-4694311-3108240,True,2022-12-08 17:22:02,AV-K7I7-FRKC,6,1979.94,-297.0,-30.36
113-6754593-3388221,False,2022-12-08 17:14:16,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
112-5457244-6758600,False,2022-12-08 15:52:37,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
114-0043715-1370613,False,2022-12-08 15:49:20,YX-HUGU-EOHQ,1,171.99,-25.8,-6.6
112-9254533-4816254,False,2022-12-08 15:34:14,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
111-7478510-3660216,False,2022-12-08 15:29:41,IW-CL5B-NG88,1,932.24,-139.84,-32.78
112-0144661-7225871,True,2022-12-08 15:01:00,IY-5JGB-2NRC,1,68.31,-10.25,-5.71
111-6243080-4885068,True,2022-12-08 14:10:22,EE-2T9O-0SJ2,2,370.24,-55.54,-11.42
111-8278329-0290665,True,2022-12-08 13:51:45,BQ-QWWU-HOHW,1,105.99,-15.9,-4.27
112-4997801-9902653,False,2022-12-08 12:15:43,Z6-5WUH-DYFZ,1,133.11,-19.97,-4.27
113-2758379-1011410,True,2022-12-08 11:57:45,7V-ORBL-EODJ,2,731.98,-109.8,-16.44
113-7205373-2786636,False,2022-12-08 11:33:53,T6-2WYP-D3F4,1,62.7,-9.41,-5.06
111-8262413-3158654,True,2022-12-08 08:27:58,FV-U4KT-S2FU,1,106.91,-16.04,-11.7
113-9153560-8575429,True,2022-12-08 08:08:44,N7-MDIW-QCI3,1,118.69,-16.5,-4.27
114-8148774-9515420,True,2022-12-08 08:01:49,7R-SJN1-O8CS,1,312.99,-32.04,-6.6
113-9840934-4401049,False,2022-12-08 03:57:25,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
114-8902284-2069863,False,2022-12-07 22:23:50,EE-2T9O-0SJ2,1,189.99,-28.5,-5.71
113-5771908-1788220,False,2022-12-07 21:48:34,Z6-5WUH-DYFZ,1,133.38,-20.01,-4.27
114-4307878-2374654,False,2022-12-07 21:04:57,WU-VAHS-F26T,1,106.99,-12.84,-12.43
112-2413603-0697064,False,2022-12-07 19:59:49,FV-U4KT-S2FU,1,107.99,-16.2,-5.71
114-8581897-1300264,False,2022-12-07 19:52:26,Z6-5WUH-DYFZ,1,133.41,-20.01,-4.27
113-5920854-8557855,True,2022-12-07 18:10:19,N7-MDIW-QCI3,1,118.69,-16.5,-4.27
114-0290772-2981856,False,2022-12-07 17:04:01,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
112-6264942-0413859,False,2022-12-07 15:26:22,F6-WCQ2-SQE8,1,63.99,-9.6,-6.6
113-4449801-7909015,False,2022-12-07 14:50:40,A5-AH5O-LY66,1,112.99,-16.95,-5.71
111-0742301-3455432,False,2022-12-07 14:44:46,FB-C76T-LUM2,1,131.26,-19.69,-5.71
111-1102772-1779454,True,2022-12-07 14:34:26,A5-AH5O-LY66,1,111.86,-16.78,-5.71
113-0900154-4211418,False,2022-12-07 14:24:03,WU-VAHS-F26T,1,106.99,-12.84,-12.43
112-6456016-4415431,False,2022-12-07 12:54:00,A5-AH5O-LY66,1,112.99,-16.95,-5.71
111-3850688-7107436,False,2022-12-07 12:49:28,WU-VAHS-F26T,1,106.99,-12.84,-12.43
114-5375226-6878607,False,2022-12-07 12:46:57,U8-HCE4-BVFN,1,199.99,-30.0,-8.54
114-0627206-1864206,True,2022-12-07 11:30:37,EE-2T9O-0SJ2,1,186.99,-28.05,-5.71
112-8735856-6108231,False,2022-12-07 10:30:03,IW-CL5B-NG88,1,932.24,-139.84,-32.78
112-2363929-0298657,True,2022-12-07 10:12:35,LM-36P4-UDXL,2,337.98,-50.7,-13.21
111-1297315-7916209,False,2022-12-07 04:43:31,FB-C76T-LUM2,1,133.93,-20.09,-5.71
113-9910053-3083421,False,2022-12-06 22:31:04,UX-XKN4-Z8ZU,1,185.99,-27.9,-10.84
111-7246257-6250602,True,2022-12-06 19:59:21,EE-2T9O-0SJ2,1,186.99,-28.05,-5.71
112-3778508-2345018,False,2022-12-06 19:44:11,U8-HCE4-BVFN,1,199.99,-30.0,-8.54
112-5042010-1135454,False,2022-12-06 18:48:30,FB-C76T-LUM2,1,129.03,-19.35,-5.71
113-3947615-0489047,False,2022-12-06 18:34:33,IG-CMBJ-U38U,1,195.99,-29.4,-5.71
112-5161638-8198628,False,2022-12-06 17:22:28,FB-C76T-LUM2,1,129.06,-19.36,-5.71
112-5173202-3617068,True,2022-12-06 16:48:48,N7-MDIW-QCI3,2,237.38,-33.0,-8.55
112-4080994-9630662,False,2022-12-06 16:47:00,1N-NTJH-WX2O,1,64.99,-7.8,-5.71
